id,target
39799,0.003207899666537789
39800,0.009796420150699696
39801,0.2871895417269915
39802,0.008079988118847603
39803,0.004567901639233382
39804,0.008201589092181926
39805,0.007589594547165725
39806,0.006154793702595693
39807,0.07113179287376444
39808,0.004520231075880925
39809,0.02102836202081435
39810,0.006174107514895972
39811,0.002928175119534127
39812,0.009307268630897562
39813,0.003301357844992364
39814,0.02668648744991893
39815,0.037650182799788906
39816,0.04713743380994494
39817,0.005857810736548221
39818,0.01356183930627273
39819,0.02333225772631335
39820,0.0033829777884563446
39821,0.03836706588136213
39822,0.0033500168708234437
39823,0.005495490291599279
39824,0.034696266426338024
39825,0.004418255178830058
39826,0.0504240605991558
39827,0.017010303645789857
39828,0.027055726766873397
39829,0.049439733414174805
39830,0.06295321924656687
39831,0.08080156238401735
39832,0.018291841198618465
39833,0.0065384726174147765
39834,0.006694401193125369
39835,0.008403601307745747
39836,0.009659257509242944
39837,0.008126686558119853
39838,0.004872945654193828
39839,0.011099072756335737
39840,0.004900122159347936
39841,0.0033973763924280173
39842,0.008115373703486738
39843,0.03499799894954124
39844,0.010803029127500224
39845,0.008977993020437449
39846,0.00452406215302967
39847,0.004222076595391799
39848,0.05321922461520687
39849,0.005339412408590279
39850,0.004517762685468701
39851,0.015866115980384846
39852,0.030451998556329813
39853,0.016628068994334763
39854,0.004382344432419742
39855,0.007036860034190513
39856,0.007234330925675118
39857,0.004975609949730133
39858,0.048896633735647184
39859,0.06290683652543827
39860,0.012851288989113453
39861,0.03328814456760461
39862,0.005473539101552675
39863,0.012150672607558092
39864,0.0429161787986615
39865,0.008942452244182036
39866,0.010558592843132915
39867,0.003697733719773594
39868,0.08459566649049255
39869,0.009500100541434563
39870,0.031936432846795725
39871,0.0038031456505729397
39872,0.012243933924014436
39873,0.06263650825848834
39874,0.016723036039770253
39875,0.007206149481806133
39876,0.02211045301599746
39877,0.006977145275866189
39878,0.0041305140021218
39879,0.0033086827316962377
39880,0.02432223598660965
39881,0.0054822495449121855
39882,0.10113977285323585
39883,0.034837075590032664
39884,0.0056072072266589845
39885,0.009635011636530683
39886,0.03556952669184918
39887,0.008337751417580388
39888,0.02597081518741272
